Name,Chromosome,Region,Identifier,wtN_vs_wtO - Max group means,wtN_vs_wtO - Fold change,wtN_vs_wtO - Log fold change,wtN_vs_wtO - P-value,wtN_vs_wtO - FDR p-value,wtN_vs_wtO - Bonferroni,WT5_N - Total counts,WT5_N - RPKM,WT5_N - TPM,WT5_N - CPM,WT6_N - Total counts,WT6_N - RPKM,WT6_N - TPM,WT6_N - CPM,WT7_N - Total counts,WT7_N - RPKM,WT7_N - TPM,WT7_N - CPM,WT8_N - Total counts,WT8_N - RPKM,WT8_N - TPM,WT8_N - CPM,Wt11N - Total counts,Wt11N - RPKM,Wt11N - TPM,Wt11N - CPM,Wt13N - Total counts,Wt13N - RPKM,Wt13N - TPM,Wt13N - CPM,Wt14N - Total counts,Wt14N - RPKM,Wt14N - TPM,Wt14N - CPM,Wt17N - Total counts,Wt17N - RPKM,Wt17N - TPM,Wt17N - CPM,Wt19N - Total counts,Wt19N - RPKM,Wt19N - TPM,Wt19N - CPM,Wt20N - Total counts,Wt20N - RPKM,Wt20N - TPM,Wt20N - CPM,Wt0O - Total counts,Wt0O - RPKM,Wt0O - TPM,Wt0O - CPM,WT1_O - Total counts,WT1_O - RPKM,WT1_O - TPM,WT1_O - CPM,WT2_O - Total counts,WT2_O - RPKM,WT2_O - TPM,WT2_O - CPM,WT3_O - Total counts,WT3_O - RPKM,WT3_O - TPM,WT3_O - CPM,WT4_O - Total counts,WT4_O - RPKM,WT4_O - TPM,WT4_O - CPM
alsA,NC_000913,complement(4309448..4310980),948593,1.988089069,1.525044139,0.608850998,0.022148873,0.057466655,1,12,1.735470342,0.954481853,2.887251342,23,2.824397485,1.612046999,4.362775189,14,2.141492915,1.2296396,3.377741368,12,1.584279477,0.872708905,2.502492137,20,3.267502586,1.778723882,5.718862542,8,1.309399949,0.727961302,2.340322807,11,1.75995651,0.989802961,3.048454928,7,1.281802538,0.72219207,2.236293184,13,2.08633286,1.16271862,3.56366827,13,1.890256022,1.023282177,3.821777339,6,0.971122668,0.621278996,1.542691295,10,1.373663529,0.888639505,2.127618937,12,1.440355147,0.937803474,2.230354815,17,1.704492301,1.110580394,2.57118597,14,1.543787503,1.00628961,2.361403515
alsB,NC_000913,complement(4311107..4312042),948604,8.496963115,1.513899168,0.598269119,0.005123738,0.016863601,1,23,5.447912108,2.996267419,5.533898405,45,9.050588096,5.165694082,8.535864499,31,7.766343696,4.459414127,7.479284458,34,7.351835374,4.049798213,7.090394389,31,8.29495328,4.515507214,8.864236941,34,9.114388907,5.067147299,9.946371928,42,11.00588188,6.189729357,11.63955518,25,7.497723181,4.224360667,7.986761371,35,9.199719725,5.127027248,9.594491496,43,10.2402849,5.543535323,12.64126351,20,5.301748755,3.391811613,5.142304317,32,7.199405775,4.65738243,6.808380597,35,6.880542682,4.479865153,6.505201542,34,5.583304909,3.637862702,5.142371939,33,5.959910409,3.884858445,5.566165429
alsR,NC_000913,complement(4312101..4312991),948603,35.24236654,-1.045168495,-0.063735543,0.672099307,0.782624485,1,140,34.83601242,19.15926817,33.68459899,159,33.59383272,19.17394329,30.16005456,130,34.21341374,19.6452522,31.36474128,140,31.80116549,17.51784372,29.1957416,74,20.80089946,11.32334426,21.15979141,100,28.16091641,15.65607009,29.25403508,110,30.28073322,17.0299432,30.48454928,92,28.98513754,16.33078096,29.39128184,133,36.72453773,20.46667847,36.45906769,110,27.51911189,14.89735591,32.33811595,111,30.91080183,19.77528953,28.53978896,149,35.21527522,22.78118628,31.70152216,179,36.96628646,24.06844724,33.26945932,205,35.36424856,23.04195865,31.00547787,199,37.75522064,24.61004909,33.56566425
rpiB,NC_000913,4313350..4313799,948602,9.137847352,1.197596128,0.260141462,0.353757721,0.502042751,1,13,6.404849713,3.522568305,3.12785562,22,9.203442472,5.252936915,4.173089311,11,5.732062702,3.29133533,2.653939646,21,9.444946151,5.202799586,4.37936124,22,12.24442136,6.665471294,6.290748796,12,6.691033739,3.719882252,3.51048421,20,10.90106396,6.130779554,5.542645324,24,14.97145365,8.435203381,7.667290916,18,9.841071614,5.484454291,4.934309912,12,5.944128167,3.217828876,3.527794467,24,13.23316489,8.465961787,6.17076518,12,5.615536505,3.632758295,2.553142724,18,7.360214801,4.792175752,3.345532222,26,8.880739103,5.786341616,3.932402071,19,7.137444223,4.652412295,3.204761914
yjdP,NC_000913,4313868..4314197,2847754,20.45659714,1.552603641,0.634689576,0.008397665,0.025662075,1,18,12.09307288,6.651003094,4.330877013,49,27.9526042,15.9541679,9.29460801,30,21.31758856,12.24050329,7.238017218,32,19.62586213,10.81101213,6.673312366,20,15.17903474,8.262980943,5.718862542,39,29.65344498,16.4858418,11.40907368,30,22.29763083,12.54023091,8.313967985,35,29.77277714,16.77455218,11.18146592,24,17.89285748,9.971735074,6.579079883,13,8.781098429,4.75361084,3.821777339,17,12.78203427,8.177349453,4.370958669,27,17.229487,11.14596295,5.744571129,23,12.8246167,8.350003204,4.274846728,37,17.23360211,11.22873985,5.59611064,23,11.78190554,7.679819339,3.879448632
phnP,NC_000913,complement(4314344..4315102),948600,8.933156715,1.443329387,0.52940058,0.011543983,0.03328169,1,37,10.80781876,5.9441332,8.902358304,42,10.41711958,5.945652635,7.966806866,35,10.81326956,6.208950945,8.444353421,50,13.33278677,7.344437586,10.42705057,28,9.239412451,5.029640574,8.006407559,22,7.27286276,4.043350274,6.435887718,24,7.755697679,4.361819445,6.651174388,20,7.396963265,4.167590603,6.389409097,18,5.834627439,3.251652741,4.934309912,22,6.461008877,3.497640083,6.46762319,13,4.249781215,2.718811839,3.342497806,23,6.381291483,4.128134426,4.893523554,32,7.757802161,5.051041636,5.947612839,42,8.505420546,5.54179875,6.352341807,30,6.681609945,4.355285069,5.06015039
phnO,NC_000913,complement(4315104..4315538),948599,15.2783544,1.310616056,0.39024511,0.058291484,0.125546646,1,26,13.2514132,7.288072355,6.255711241,41,17.74331386,10.12713543,7.777120988,37,19.94542194,11.45260883,8.926887902,42,19.5412679,10.76441294,8.75872248,37,21.30299014,11.59666636,10.5798957,16,9.229012053,5.130872072,4.680645613,25,14.0962034,7.927732181,6.928306654,19,12.26110428,6.9081407,6.069938642,25,14.13947071,7.879963061,6.853208212,22,11.27334652,6.102778903,6.46762319,26,14.830271,9.487715796,6.684995612,19,9.197861517,5.950207552,4.04247598,31,13.11302637,8.537784385,5.761749937,42,14.8404924,9.669483337,6.352341807,32,12.43547451,8.105836304,5.397493749
phnN,NC_000913,complement(4315525..4316082),948608,3.651375842,-1.390125562,-0.475215199,0.140178407,0.250733785,1,9,3.575908649,1.966694463,2.165438506,11,3.711065513,2.118119724,2.086544655,7,2.941674407,1.689101709,1.688870684,8,2.901673165,1.598402331,1.668328091,4,1.795369701,0.977341832,1.143772508,5,2.248331229,1.249960434,1.462701754,2,0.879118061,0.494417706,0.554264532,5,2.515365196,1.417204869,1.597352274,4,1.763632906,0.982877113,1.096513314,3,1.198412937,0.648755822,0.881948617,4,1.778651195,1.13789809,1.028460863,11,4.151270266,2.685506804,2.34038083,16,5.276139642,3.435251435,2.973806419,8,2.203657346,1.435816778,1.209969868,16,4.847160763,3.159532968,2.698746875
phnM,NC_000913,complement(4316082..4317218),948613,0.614505949,1.07345106,0.102256419,0.814871168,0.883436328,1,2,0.38998476,0.214485588,0.481208557,3,0.496707737,0.283499834,0.569057633,3,0.618716291,0.355265267,0.723801722,5,0.89002508,0.490275121,1.042705057,2,0.44055246,0.239822666,0.571886254,1,0.220680532,0.122687409,0.292540351,3,0.647160789,0.363964485,0.831396799,4,0.987562906,0.556411833,1.277881819,4,0.865529605,0.482361855,1.096513314,3,0.588139331,0.318386762,0.881948617,3,0.654675044,0.418830563,0.771345648,1,0.185208988,0.119813928,0.212761894,3,0.485502296,0.31610658,0.557588704,5,0.675923922,0.440405542,0.756231168,7,1.040732736,0.678382573,1.180701758
phnL,NC_000913,complement(4317215..4317895),948612,4.729213424,1.34633625,0.42903877,0.115441538,0.21542044,1,7,2.278919755,1.253370627,1.684229949,20,5.528699923,3.155548808,3.793717555,20,6.886739329,3.954347613,4.825344812,14,4.16076923,2.291982197,2.91957416,20,7.35547939,4.004087682,5.718862542,13,4.789836928,2.662911304,3.803024561,15,5.402509672,3.038381937,4.156983993,9,3.709886642,2.090221102,2.875234093,9,3.251455379,1.812044369,2.467154956,12,3.927837996,2.126318641,3.527794467,9,3.279143283,2.097842954,2.314036943,8,2.473804628,1.600334051,1.702095149,16,4.3231805,2.814787519,2.973806419,18,4.062689864,2.647089523,2.722432203,19,4.716372835,3.074281252,3.204761914
phnK,NC_000913,complement(4318006..4318764),948611,1.115091079,1.215038544,0.281002081,0.55239782,0.687256322,1,1,0.29210321,0.160652249,0.240604278,3,0.74407997,0.424689474,0.569057633,6,1.853703353,1.064391591,1.447603444,6,1.599934413,0.88133251,1.251246069,5,1.649895081,0.898150103,1.429715636,2,0.661169342,0.367577298,0.585080702,1,0.32315407,0.181742477,0.277132266,5,1.849240816,1.041897651,1.597352274,4,1.296583875,0.722589498,1.096513314,3,0.881046665,0.47695092,0.881948617,5,1.634531237,1.045696861,1.285576079,6,1.664684735,1.076904633,1.276571362,2,0.484862635,0.315690102,0.371725802,6,1.215060078,0.791685536,0.907477401,1,0.222720331,0.145176169,0.16867168
phnJ,NC_000913,complement(4318761..4319606),948606,0.83916591,-1.367136343,-0.451157128,0.390206922,0.538780314,1,3,0.786192682,0.432393818,0.721812835,2,0.445040739,0.254010489,0.379371756,2,0.554358095,0.31831096,0.482534481,5,1.196168459,0.658915854,1.042705057,0,0,0,0,2,0.59317675,0.329776795,0.585080702,1,0.289921914,0.163052648,0.277132266,1,0.331814132,0.18695043,0.319470455,2,0.581623618,0.324140325,0.548256657,1,0.263480858,0.142634259,0.293982872,5,1.466441145,0.938160659,1.285576079,2,0.49783125,0.32205304,0.425523787,6,1.305002624,0.849676552,1.115177407,4,0.726738061,0.473514044,0.604984934,1,0.199816468,0.130246705,0.16867168
phnI,NC_000913,complement(4319599..4320663),948605,0.360507599,-1.002718473,-0.003916606,0.995041262,0.996818915,1,0,0,0,0,1,0.17676266,0.100888673,0.189685878,1,0.220181666,0.126427734,0.241267241,1,0.190039158,0.104684096,0.208541011,3,0.705504432,0.384054044,0.857829381,1,0.23559978,0.130981769,0.292540351,3,0.690912505,0.388570535,0.831396799,2,0.527163861,0.297014204,0.63894091,1,0.231011071,0.128743058,0.274128328,3,0.627900863,0.339911501,0.881948617,0,0,0,0,2,0.395460317,0.255828049,0.425523787,0,0,0,0,5,0.721620187,0.470179438,0.756231168,4,0.63490979,0.413854318,0.674686719
phnH,NC_000913,complement(4320663..4321247),948619,0.851446809,-1.130384182,-0.176813182,0.752511184,0.8401439,1,1,0.37898519,0.208435994,0.240604278,2,0.643597376,0.367338246,0.379371756,3,1.202530637,0.690489929,0.723801722,2,0.691937447,0.381157479,0.417082023,2,0.856253242,0.466116874,0.571886254,2,0.857824838,0.476907981,0.585080702,0,0,0,0,1,0.479854284,0.270359083,0.319470455,3,1.261675848,0.703135165,0.822384985,2,0.762067714,0.412542164,0.587965745,0,0,0,0,3,1.079910866,0.698607364,0.638285681,2,0.629078188,0.409587671,0.371725802,2,0.525487521,0.342387078,0.302492467,7,2.022757472,1.318497412,1.180701758
phnG,NC_000913,complement(4321244..4321696),948618,0.436455671,1.094361168,0.130088944,0.876258726,0.922962349,1,1,0.489417961,0.269172311,0.240604278,1,0.415567842,0.237188602,0.189685878,1,0.517645638,0.297230764,0.241267241,0,0,0,0,0,0,0,0,0,0,0,0,2,1.082887148,0.609017836,0.554264532,3,1.859038119,1.047417638,0.958411364,0,0,0,0,0,0,0,0,1,0.547730335,0.350412326,0.257115216,0,0,0,0,1,0.40619287,0.26446886,0.185862901,0,0,0,0,3,1.119501534,0.729726571,0.506015039
phnF,NC_000913,complement(4321697..4322422),948617,0.358433981,1.566185728,0.647255306,0.385499505,0.533585554,1,1,0.305380628,0.167954624,0.240604278,3,0.777901787,0.443993541,0.569057633,2,0.645987532,0.370924342,0.482534481,2,0.557552901,0.307131026,0.417082023,0,0,0,0,1,0.345611247,0.192142678,0.292540351,1,0.337842891,0.190003499,0.277132266,0,0,0,0,0,0,0,0,2,0.614062827,0.332420338,0.587965745,2,0.683531244,0.437291415,0.514230432,0,0,0,0,1,0.253450923,0.165019826,0.185862901,2,0.423430027,0.275890414,0.302492467,0,0,0,0
phnE,NC_000913,complement(4322443..4323281),38094977,1.113832277,1.383283664,0.468097034,0.303477441,0.446946751,1,3,0.792752096,0.436001395,0.721812835,4,0.897507663,0.512259532,0.758743511,1,0.279491626,0.160483357,0.241267241,3,0.723689046,0.398648019,0.625623034,5,1.49257493,0.812510045,1.429715636,6,1.794377344,0.997584633,1.755242105,7,2.046385666,1.150891275,1.939925863,5,1.672912729,0.942551033,1.597352274,4,1.172952517,0.653689427,1.096513314,1,0.265679149,0.143824294,0.293982872,4,1.182940843,0.756790386,1.028460863,5,1.254961972,0.811850036,1.063809468,2,0.438630203,0.285588543,0.371725802,5,0.916001787,0.596830872,0.756231168,3,0.604450769,0.394000163,0.506015039
phnD,NC_000913,complement(4323336..4324352),948624,1.440098068,1.137195619,0.185480447,0.581982046,0.712584604,1,4,0.872001322,0.479587244,0.962417114,8,1.480843519,0.845203043,1.517487022,5,1.152868605,0.661974121,1.206336203,5,0.995042789,0.548124693,1.042705057,6,1.477605152,0.804360977,1.715658763,7,1.727036732,0.960146599,2.047782456,9,2.170565833,1.220730442,2.494190396,9,2.48420138,1.399646579,2.875234093,3,0.725742744,0.404458281,0.822384985,6,1.315072603,0.711909043,1.763897234,5,1.219871395,0.780416831,1.285576079,5,1.035312777,0.669756323,1.063809468,5,0.904647837,0.589008819,0.929314506,10,1.511357914,0.984741596,1.512462335,12,1.994628102,1.300161797,2.024060156
phnC,NC_000913,complement(4324377..4325165),948623,0.589197605,1.169141274,0.22544927,0.708306332,0.80933831,1,1,0.280996624,0.154543798,0.240604278,0,0,0,0,3,0.891610168,0.511960214,0.723801722,2,0.513033468,0.282607256,0.417082023,3,0.952296856,0.518399945,0.857829381,3,0.954044735,0.530401462,0.877621052,0,0,0,0,4,1.423141982,0.801825416,1.277881819,1,0.311821027,0.173778653,0.274128328,2,0.565031195,0.30587727,0.587965745,4,1.257905408,0.804749219,1.028460863,2,0.533796246,0.34531923,0.425523787,2,0.466426793,0.303686676,0.371725802,1,0.194810012,0.126930571,0.151246234,2,0.428503756,0.279312325,0.337343359
yjdN,NC_000913,complement(4325298..4325741),948622,64.82567384,1.902978032,0.928258907,8.02113E-06,5.16994E-05,0.035982809,114,56.92459984,31.3076497,27.42888775,132,55.9668799,31.9435353,25.03853586,204,107.7402449,61.86416529,49.21851708,231,105.2983861,58.00418458,48.17297364,141,79.53609082,43.29690352,40.31798092,75,42.38408196,23.56344332,21.94052631,92,50.82252792,28.58268846,25.49616849,123,77.76557427,43.81461215,39.29486594,68,37.6797787,20.9990367,18.64072634,68,34.13857393,18.48077395,19.99083531,73,40.79480731,26.09861531,18.76941076,75,35.57138833,23.01156015,15.95714202,101,41.85707741,27.25280129,18.77215302,91,31.50262182,20.52587398,13.76340725,94,35.78874948,23.32824088,15.85513789
yjdM,NC_000913,complement(4326399..4326734),948621,222.2981962,2.222235459,1.152011687,0,0,0,268,176.8371967,97.25772381,64.48194664,466,261.0879175,149.017975,88.39361904,367,256.1282887,147.0681899,88.5450773,462,278.2885919,153.2967735,96.34594728,310,231.0736985,125.7891295,88.64236941,248,185.1982553,102.9610266,72.55000701,289,210.9647869,118.6470061,80.09122492,280,233.9289633,131.8000528,89.45172735,290,212.3445512,118.3401595,79.49721525,267,177.1297121,95.88842745,78.4934269,128,94.52260637,60.47115562,32.91074763,169,105.9180435,68.51965981,35.95676003,193,105.6935608,68.81621429,35.87153993,279,127.6301276,83.15879005,42.19769915,226,113.7027064,74.1150267,38.11979961
crfC,NC_000913,4327135..4329363,948620,5.273964137,1.375097201,0.459533602,0.03526055,0.08442163,1,41,4.078043869,2.24286107,9.864775418,55,4.645075272,2.651213113,10.43272328,85,8.942101976,5.134531439,20.50771545,69,6.265153667,3.451193727,14.38932979,42,4.719188459,2.568975233,12.00961134,46,5.178121669,2.878778325,13.45685614,42,4.621581625,2.599186486,11.63955518,36,4.533751105,2.5544021,11.50093637,44,4.856518069,2.706549897,12.06164645,49,4.900105656,2.652651664,14.40516074,31,3.450774829,2.207644813,7.970571691,36,3.401065178,2.200190085,7.659428172,61,5.035588861,3.278630786,11.33763697,64,4.413246474,2.875498474,9.679758944,61,4.62616807,3.015482928,10.28897246
yjcZ,NC_000913,4329360..4330238,948633,2.814404251,1.261848445,0.335538645,0.238638111,0.37385352,1,13,3.2789333,1.803362614,3.12785562,15,3.212495433,1.833556944,2.845288166,7,1.867411057,1.072262518,1.688870684,15,3.453783332,1.902535197,3.128115171,12,3.419168235,1.86128581,3.431317525,6,1.712721947,0.95218829,1.755242105,11,3.069412207,1.72624339,3.048454928,7,2.235498625,1.259522689,2.236293184,12,3.358727513,1.871827403,3.289539942,10,2.535890856,1.372793889,2.939828723,11,3.105051489,1.986467143,2.828267374,8,1.91656536,1.239849247,1.702095149,11,2.302683811,1.499258625,2.044491913,22,3.846999086,2.506553864,3.327417137,6,1.153888953,0.752141381,1.012030078
proP,NC_000913,4330502..4332004,948626,278.147745,1.260075401,0.333510065,0.114846667,0.214554071,1,1158,170.8156602,93.94597184,278.6197545,1970,246.744443,140.8313245,373.6811792,1291,201.417881,115.6536176,311.4760076,1649,222.0518421,122.3184562,343.8841278,1513,252.1204343,137.2462992,432.6319513,2450,409.0078009,227.3880119,716.7238595,1633,266.4885845,149.8736978,452.5569907,1943,362.8933937,204.4610799,620.7310937,1874,306.7559582,170.9558773,513.7164875,2314,343.1814516,185.7798408,680.2763664,1550,255.8808082,163.7006084,398.5285846,1736,243.2278287,157.347016,369.3546474,1953,239.0967982,155.6739728,362.9902461,2416,247.0735338,160.9834333,365.4109002,2240,251.93626,164.2200369,377.8245625
pmrR,NC_000913,4332116..4332205,11115379,29.18020744,1.144792122,0.195085649,0.44728503,0.593118725,1,15,36.95105604,20.32250945,3.609064177,14,29.28368059,16.71389018,2.655602289,14,36.47676265,20.94486119,3.377741368,10,22.48796703,12.38761806,2.085410114,6,16.69693822,9.089279037,1.715658763,15,41.81896087,23.24926408,4.388105262,8,21.80212792,12.26155911,2.217058129,10,31.19052843,17.57334038,3.194704548,12,32.80357205,18.2815143,3.289539942,9,22.29048063,12.06685829,2.64584585,7,19.29836547,12.34619427,1.799806511,10,23.39806877,15.1364929,2.127618937,12,24.53404934,15.97391917,2.230354815,21,35.8645233,23.36791806,3.176170904,17,31.93067152,20.81342343,2.867418554
basS,NC_000913,complement(4332181..4333272),948632,14.79585935,1.06257952,0.087570811,0.596888583,0.723687077,1,62,12.58772239,6.923052671,14.91746527,99,17.06682327,9.741023126,18.7789019,65,13.95794489,8.014615251,15.68237064,92,17.05131566,9.3928093,19.18577305,63,14.44927346,7.865722244,18.01441701,60,13.78647062,7.664592553,17.55242105,72,16.17190807,9.095112525,19.95352316,51,13.11030453,7.386596367,16.2929932,56,12.61675848,7.031351655,15.35118639,48,9.798013463,5.304113532,14.11117787,75,17.04133528,10.90225161,19.28364119,82,15.81298054,10.22960784,17.44647528,73,12.30072528,8.008901783,13.56799179,108,15.20160328,9.904769038,16.33459322,88,13.62265236,8.879676445,14.84310781
basR,NC_000913,complement(4333282..4333950),948631,26.59689723,-1.041726273,-0.058976241,0.721137863,0.817131714,1,69,22.86657279,12.57626145,16.60169522,86,24.19983854,13.81224749,16.31298549,95,33.29877436,19.12006867,22.92038786,84,25.41241117,13.99856391,17.51744496,50,18.7185406,10.18977471,14.29715636,44,16.50254958,9.174597484,12.87177544,56,20.53115185,11.5467597,15.51940691,60,25.17621129,14.18475905,19.16822729,59,21.69742994,12.092033,16.17357138,69,22.99018181,12.44563859,20.28481819,69,25.59104197,16.37195525,17.74094989,82,25.8113225,16.69765584,17.44647528,102,28.05463041,18.26614076,18.95801592,112,25.7323934,16.76621924,16.93957815,110,27.79509787,18.11772548,18.55388476
eptA,NC_000913,complement(4333947..4335590),948629,5.39961337,-1.215955774,-0.282090757,0.191948092,0.3189182,1,28,3.776020325,2.076752791,6.736919798,28,3.206242401,1.829987976,5.311204577,49,6.989160726,4.01315771,11.82209479,49,6.032356118,3.32295594,10.21850956,27,4.113296823,2.239147208,7.720464432,23,3.51035073,1.951580561,6.728428069,16,2.387094298,1.342506472,4.434116259,21,3.58577243,2.020292781,6.708879551,25,3.741283308,2.085026722,6.853208212,23,3.118497898,1.68818577,6.761606062,33,4.980547918,3.186322297,8.484802123,39,4.995573077,3.231696476,8.297713853,43,4.812792525,3.133569911,7.992104752,58,5.422686005,3.533209718,8.772281543,66,6.786467327,4.423634434,11.13233086
adiC,NC_000913,complement(4335694..4337031),948628,3.775130163,2.295385057,1.19873619,8.65682E-05,0.000462315,0.388344795,33,5.468093494,3.00736687,7.93994119,24,3.376721657,1.927290348,4.552461066,32,5.608214629,3.220222092,7.720551699,40,6.050574088,3.332991407,8.341640457,20,3.74370812,2.037954941,5.718862542,13,2.437876642,1.355338265,3.803024561,13,2.383080126,1.340248893,3.60271946,16,3.356828172,1.891301206,5.111527277,19,3.493653974,1.947022263,5.208438241,11,1.832550724,0.992043656,3.233811595,5,0.927211666,0.593186784,1.285576079,13,2.046019466,1.32359467,2.765904618,16,2.200363169,1.432638491,2.973806419,23,2.642165394,1.72153144,3.478663371,8,1.010730832,0.658826381,1.349373437
adiY,NC_000913,complement(4337168..4337929),948627,35.65727205,20.14408885,4.332284647,0,0,0,259,75.35687806,41.4451177,62.31650813,131,32.36357276,18.47176277,24.84884999,219,67.39379376,38.69733915,52.83752569,226,60.02693561,33.0661616,47.13026858,97,31.88194896,17.35551312,27.73648333,36,11.85419363,6.590342573,10.53145263,48,15.45032687,8.689293856,13.30234878,62,22.84030822,12.86866657,19.8071682,55,17.7578392,9.896489041,15.07705807,74,21.64692344,11.7184713,21.75473255,5,1.628096074,1.041579944,1.285576079,5,1.381775715,0.893887376,1.063809468,10,2.414768635,1.572236139,1.858629012,15,3.025690942,1.971421659,2.268693503,4,0.887373919,0.578418437,0.674686719
adiA,NC_000913,complement(4338254..4340521),948638,4.253065731,1.231385237,0.300282177,0.086298334,0.172212779,1,51,4.985459941,2.741925879,12.2708182,64,5.312232307,3.031998219,12.13989618,37,3.825510822,2.196598254,8.926887902,65,5.800467685,3.195218945,13.55516574,39,4.306749937,2.344456895,11.15178196,23,2.544539947,1.414637761,6.728428069,39,4.217673556,2.372027804,10.80815838,31,3.836930085,2.161799808,9.9035841,42,4.556051673,2.539099209,11.5133898,32,3.145041358,1.702554961,9.407451913,31,3.391436108,2.169682667,7.970571691,54,5.013871879,3.243534192,11.48914226,46,3.732031314,2.429895112,8.549693456,52,3.524102819,2.296167308,7.864804142,49,3.652200991,2.380620327,8.264912304
